ID,Adresse,Bilder,Features,Grundriss,Grundstück,Haus/Wohnung,Kaltmiete,Kaufpreis,Lat,Lon,Miete/Kauf,PLZ,Stadt,Stadtteil,Titel,Wohnfläche,Zimmer,von privat,From_UUID
33278857,"Hörigstraße 35, Cotta, Dresden",8,"[Balkon/Terrasse, Keller]",True,,Wohnung,425 €,,51.05149,13.67989,Miete,01157,Dresden,Cotta,"2-R-Whg. mit großem Balkon, 1. OG, ruhige Lage","60,83 m²",2,False,1a1616c3-df8e-3e44-92c4-296a7c4f72ca
33318858,"Leipziger Vorstadt, Dresden",9,[Keller],True,,Wohnung,320 €,,,,Miete,01097,Dresden,Leipziger Vorstadt,1-RW im san. Gründerzeithaus in d. DD-Neustadt,"39,88 m²",1,False,e1b44548-d76b-39d6-a168-11eedfebe535
36263513,"Omsewitzer Str. 26, Cotta, Dresden",13,"[Garten, Keller]",True,,Wohnung,350 €,,51.05761,13.67714,Miete,01157,Dresden,Cotta,Helle 2 Raum WE mit Fenster u.  Wanne  im Bad - DD Cotta am Park,"53,61 m²",2,False,33dc3469-935d-3338-b023-4f20dab659b5
37077711,"Rankestraße 24, Kaditz, Dresden",4,"[Balkon/Terrasse, Garten, Keller]",False,,Wohnung,425 €,,51.08759,13.69978,Miete,01139,Dresden,Kaditz,Kinderfreundliche 3-Raum Wohnung mit Balkon,68 m²,3,False,d2341837-abcd-3fb1-9976-0fe5445e5eff
37645766,"Malterstraße 42, Löbtau-Süd, Dresden",11,"[Balkon/Terrasse, Einbauküche]",True,,Wohnung,604 €,,51.04072,13.69129,Miete,01159,Dresden,Löbtau-Süd,Helle 3-Zimmer-Wohnung in 2-Familien-Haus,71 m²,3,False,f176e6d5-ae92-3950-a10b-63809cddaeb9
39536922,"Bahnhofstraße 30, Großzschachwitz, Dresden",4,"[Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,745 €,,50.9998,13.83592,Miete,01259,Dresden,Großzschachwitz,Kinderfreundliche Wohnung mit Balkon und Wintergarten,"114,45 m²",5,False,d2341837-abcd-3fb1-9976-0fe5445e5eff
39556549,"Rankestraße 6, Kaditz, Dresden",12,"[Einbauküche, Keller]",True,,Wohnung,432 €,,51.08581,13.70389,Miete,01139,Dresden,Kaditz,Nähe Elbepark - Gemütliche Dachgeschosswohnung mit hochwertiger Einbauküche und Parkett,52 m²,2,False,f176e6d5-ae92-3950-a10b-63809cddaeb9
41853109,"Loschwitz/Wachwitz, Dresden",9,[Gäste-WC],True,500 m²,Haus,1.900 €,,,,Miete,01326,Dresden,Loschwitz/Wachwitz,Winzerhaus am Elbhang Dresden Loschwitz,144 m²,4,True,b96c4d52-6c47-3cd2-b1bd-8587acdfc512
42313236,"Bahnhofstr. 4, Cossebaude/Mobschatz/Oberwartha, Dresden",11,"[Garten, Keller]",True,,Wohnung,380 €,,51.08592,13.62984,Miete,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Mod. schöne 2 Raum  Wohnung Cossebaude,57 m²,2,False,33dc3469-935d-3338-b023-4f20dab659b5
43801013,"Bärensteiner Str.  26, Striesen-Ost, Dresden",18,"[Balkon/Terrasse, Garten, Keller, WG-geeignet]",False,,Wohnung,390 €,,51.03579,13.80171,Miete,01277,Dresden,Striesen-Ost,Süße 2-Zimmer-Single-Whg. in ruhiger Striesen,48 m²,2,False,d1011e47-eb6e-3334-a4e0-30aeecd51cfb
43828234,"Zöllmenerstraße 51, Cotta, Dresden",4,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,340 €,,51.05112,13.67683,Miete,01157,Dresden,Cotta,Attraktive 2-Zimmer-Wohnung mit Balkon und Gartenmitbenutzung in Dresden-Cotta,53 m²,2,False,87bc9668-f845-370e-80a8-b242a0e98c78
44559082,"Altplauen 4, Plauen, Dresden",2,"[Garten, Keller]",False,,Wohnung,300 €,,51.02969,13.70577,Miete,01187,Dresden,Plauen,Hochwertig sanierte 2-Raum-Wohnung,40 m²,2,True,cdfeeba2-4ac4-3a54-b9a9-b1ed3d5d1e62
44722880,"Potschappler Str 25, Coschütz/Gittersee, Dresden",16,[Keller],True,,Wohnung,420 €,,51.0146,13.69021,Miete,01189,Dresden,Coschütz/Gittersee,3-Raum-Wohnung in DD Gittersee zu vermieten,60 m²,3,True,83348586-ac0e-3b56-a9f1-6cb9a9b7f01d
44969575,"Waldheimer Str. 27, Löbtau-Süd, Dresden",3,"[Garten, Keller, WG-geeignet]",True,,Wohnung,295 €,,51.0351,13.70127,Miete,01159,Dresden,Löbtau-Süd,freundliche Sonnige 2-Raum Wohnung - Nähe TU,51 m²,2,False,d2341837-abcd-3fb1-9976-0fe5445e5eff
47240032,"Nätherstraße 2, Seidnitz/Dobritz, Dresden",16,"[Balkon/Terrasse, Einbauküche, Garten, Keller, Aufzug, Stufenlos]",True,,Wohnung,470 €,,51.02563,13.78961,Miete,01237,Dresden,Seidnitz/Dobritz,Exklusives Wohnen im Dachgeschoss mit Fernsicht,56 m²,2,True,890494a8-b0ab-3714-8a60-440483c09b02
47463635,"Ockerwitzer Str. 5, Cotta, Dresden",2,[],True,,Wohnung,350 €,,51.0587,13.68331,Miete,01157,Dresden,Cotta,"sonnige 2-R Wohnung DD-Cotta, 2.OG, Dachgeschoss",56 m²,2,True,9735cd55-e0f3-330c-b833-b12d4b137c69
48055387,"Altlockwitz 2, Lockwitz, Dresden",17,"[Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,"799,50 €",,50.98753,13.80878,Miete,01257,Dresden,Lockwitz,Leben im Schlosspark - Exklusive Denkmalschutz-Sanierung zum Wohlfühlen ...,"108,29 m²",3,False,4212dcf1-c531-354c-ab2a-28e49c94c735
48068414,"Altlockwitz 2, Lockwitz, Dresden",18,"[Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,"999,50 €",,50.98753,13.80878,Miete,01257,Dresden,Lockwitz,Leben im Schlosspark - Exklusive Denkmalschutz-Sanierung zum Wohlfühlen,"137,47 m²",4,False,4212dcf1-c531-354c-ab2a-28e49c94c735
48316426,"Rückertstr. 12, Pieschen-Nord/Trachenberge, Dresden",4,"[Einbauküche, Keller, Aufzug]",True,,Wohnung,,50.000 €,51.0882,13.72542,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,Schicke kleine 2-RW mit EBK in Trachenberge,45 m²,2,False,e1b44548-d76b-39d6-a168-11eedfebe535
49325099,"Tichatscheckstr. 40 c, Mickten, Dresden",5,"[Einbauküche, Keller]",True,,Wohnung,225 €,,51.08477,13.71354,Miete,01139,Dresden,Mickten,Super Singlewohnung auf Wunsch mit EBK,"33,07 m²",2,True,e85f24fc-c022-370f-b69a-98891443451c
49584392,"Alaunstrasse 78, Äußere Neustadt (Antonstadt), Dresden",2,"[Garten, Keller]",True,,Wohnung,315 €,,51.06858,13.75356,Miete,01099,Dresden,Äußere Neustadt (Antonstadt),1 Zi.-Wgh DD-Neustadt,35 m²,1,False,2f2b2ba1-8ee5-380f-9d40-04c25187e296
49648829,"Holbeinstr. 86, Striesen-West, Dresden",7,"[Balkon/Terrasse, Einbauküche, Keller, Aufzug, Stufenlos]",True,,Wohnung,384 €,,51.04779,13.77698,Miete,01309,Dresden,Striesen-West,Großzügiges Appartement im City-Carre Dresden,"47,9 m²",1,False,9d2dad87-4bef-371f-af55-a1cd7d1232fe
49847106,"Lange Str. 32, Löbtau-Nord, Dresden",3,[],True,,Wohnung,280 €,,,,Miete,01159,Dresden,Löbtau-Nord,Schöne 2-Zimmer Wohnung in der 1.Etage,"39,76 m²",2,False,157d9506-1225-3308-b74f-656faff00abb
50444138,"Fritz-Schreiter-Straße 28, Großzschachwitz, Dresden",6,"[Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,"503,40 €",,50.99076,13.84766,Miete,01259,Dresden,Großzschachwitz,sonnige Dachgeschosswohnung mit Balkon und Gartenmitbenutzung,"83,9 m²",3,False,f4cc2582-81d3-3805-ab18-d4ba70ab5576
51023667,"Klopstockstraße 44, Cotta, Dresden",9,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,490 €,,51.05044,13.68991,Miete,01157,Dresden,Cotta,2-Raum-Whg. im DG mit Terrasse und Blick über Dresden ab sofort zu vermieten!,"93,6 m²",2,False,4692da41-d1e4-3fd8-8c70-e7ded7b46524
51372334,"Hörigstr. 45, Cotta, Dresden",7,"[Balkon/Terrasse, Keller]",False,,Wohnung,410 €,,51.05206,13.6775,Miete,01157,Dresden,Cotta,"Schöne 2-R-Whg, 1.OG, großer Balkon, ruhige Lage von DD-Cotta","56,22 m²",2,False,1cb5c3ec-5d26-39f2-9ab1-a45cc5396d89
51769081,"Bahnhofstr. 9, Cossebaude/Mobschatz/Oberwartha, Dresden",12,"[Einbauküche, Garten, Keller]",True,,Wohnung,320 €,,51.08553,13.63289,Miete,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,"2,5 Raum Whg. Cossebaude, 56 m², 320 € + NK",56 m²,2,True,56c098bb-4860-363e-a5ab-b31dd32819ac
52372720,"Troppauer Straße 6a, Laubegast, Dresden",10,"[Balkon/Terrasse, Keller, Gäste-WC, Aufzug]",True,,Wohnung,340 €,,51.02728,13.83073,Miete,01279,Dresden,Laubegast,gemütliche 2-Zimmer Wohnung in Laubegast,"46,79 m²",2,False,b55bf1ac-7688-31d1-90b1-2e28e6b2cd04
53658913,"Strehlen, Dresden",3,"[Provisionsfrei*, Balkon/Terrasse, Garten, Keller, Stufenlos]",True,,Wohnung,,128.000 €,,,Kauf,01219,Dresden,Strehlen,Top 3-Zimmer Wohnung mit TG,"62,5 m²",3,True,ce4ffccd-e5c4-3467-92be-875bc99948b2
53660701,"Leipziger Straße 117, Mickten, Dresden",23,"[Keller, Aufzug]",True,,Wohnung,490 €,,51.07768,13.71605,Miete,01127,Dresden,Mickten,2-Raumwohnung mit drittem Zimmer in Elbnähe/ offene Küche+ Ankleidezimmer + auf Wunsch TG-Stellplatz,"81,15 m²","2,5",False,f7e900d8-3b37-30ab-8c4e-cda5916412f6
54289042,"Tolkewitz/Seidnitz-Nord, Dresden",4,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,"343,04 €",,,,Miete,01279,Dresden,Tolkewitz/Seidnitz-Nord,Gemütliche 2-Zimmer-Wohnung mit Balkon in DD-Tolkewitz gesucht?,"53,6 m²",2,False,556d99a6-a2dc-31bf-89ae-d409341ab58e
54340291,"Klotzsche, Dresden",14,[Einbauküche],True,,Wohnung,,75.000 €,,,Kauf,01109,Dresden,Klotzsche,Klotzsche-Königswald - vermietet!,"45,03 m²",2,False,03269460-a660-348e-8f91-01f8d6596cd2
55065424,"Laubegast, Dresden",7,"[Einbauküche, Keller, Aufzug]",True,,Wohnung,185 €,,,,Miete,01279,Dresden,Laubegast,Wohnung sucht Single!,"18,32 m²",1,False,b55bf1ac-7688-31d1-90b1-2e28e6b2cd04
55345856,"Bahnhofstraße 25, Großzschachwitz, Dresden",15,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,480 €,,50.99954,13.83165,Miete,01259,Dresden,Großzschachwitz,Gartenwohnung mit separatem Eingang,"82,88 m²",2,False,bacd69b6-7389-3d24-8ed1-9ba674fafaf3
55354418,"Wöhlerstraße 1, Mickten, Dresden",9,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,,88.000 €,51.08344,13.70859,Kauf,01139,Dresden,Mickten,Gemütliche 2RWE mit großem Balkon zu verkaufen!,"39,8 m²",2,False,deec3f7a-e578-39b3-8ece-94d17a8d4ad7
55461898,"R.-Leonhardt-Str. 16, Leipziger Vorstadt, Dresden",3,"[Garten, Keller]",True,,Wohnung,430 €,,,,Miete,01097,Dresden,Leipziger Vorstadt,++DD-Neustadt Hechtviertel++,65 m²,3,False,596e563a-5c67-3b1c-9c40-e33a2a04e648
55859017,"Kretschmerstr. 7, Blasewitz, Dresden",2,"[Balkon/Terrasse, Garten, Keller, Aufzug]",False,,Wohnung,835 €,,51.05024,13.80731,Miete,01309,Dresden,Blasewitz,Rarität in Blasewitz - traumhafte 3 -Zi.-Maisonette-Wohnung m. großer Dachterrasse ,93 m²,3,False,0c0560d2-51cf-3a38-8175-142d49e8d422
55994678,"Manitiusstraße 12, Friedrichstadt, Dresden",12,"[Garten, Keller, Aufzug]",True,,Wohnung,360 €,,51.05685,13.71476,Miete,01067,Dresden,Friedrichstadt,"Schöne, helle 2 Zimmer Maisonette-Wohnung!",58 m²,2,False,aa67e7bb-e3eb-3fa9-a38f-afbef0e48cbf
58328396,"Gambrinusstr. 13, Friedrichstadt, Dresden",17,"[Balkon/Terrasse, Einbauküche, Garten, Keller, Gäste-WC, Aufzug]",True,,Wohnung,734 €,,51.04966,13.70935,Miete,01159,Dresden,Friedrichstadt,Exklusive große 2-Raum-Wohnung möbliert mit Balkon in ruhiger Lage,"69,93 m²",2,False,f176e6d5-ae92-3950-a10b-63809cddaeb9
58447035,"Zur Elbinsel 14, Kleinzschachwitz, Dresden",2,"[Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,450 €,,51.00347,13.86147,Miete,01259,Dresden,Kleinzschachwitz,schicke 2-R-Wohnung im EG,68 m²,2,False,bacd69b6-7389-3d24-8ed1-9ba674fafaf3
58777557,"Bautzner Landstr.  27, Bühlau/Weißer Hirsch, Dresden",4,"[Balkon/Terrasse, Einbauküche, Keller, Gäste-WC]",False,,Wohnung,1.050 €,,51.06292,13.82483,Miete,01324,Dresden,Bühlau/Weißer Hirsch,liebevoll sanierter Altbau * Lichtdurchfl. 5 Zi.-Whg. am Weißen Hirsch * Parkett * EBK,150 m²,5,False,6ded34d2-7e6f-36a9-b327-50ad5020ba3a
58858816,"Laubegast, Dresden",7,"[Garten, Keller]",True,,Wohnung,340 €,,,,Miete,01279,Dresden,Laubegast,Moderne 2RWE für junge Leute,51 m²,2,False,87a50b90-69c6-3a74-a069-a721203af7df
58986568,"Herweghstraße 5, Briesnitz, Dresden",2,"[Balkon/Terrasse, Einbauküche, Keller]",True,,Wohnung,290 €,,51.06009,13.67007,Miete,01157,Dresden,Briesnitz,Wunderschöne helle 1-Zimmer-Wohnung in Briesnitz mit separater Küche und Balkon,"41,51 m²",1,False,03fc1324-07cf-3891-bb3a-ed060b44f3e4
59060762,"Wormser Straße 50b, Striesen-West, Dresden",16,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,,95.900 €,51.0465,13.78562,Kauf,01309,Dresden,Striesen-West,"*Etagenwohnung mit Süd-Balkon, Tageslichtbad+++Für Anleger auch 2 ETW möglich!","61,21 m²",3,False,88fe3eac-769c-367c-a665-c30637a4308e
59359762,"Helmholzstraße 4, Südvorstadt-Ost, Dresden",18,"[Balkon/Terrasse, Einbauküche, Garten, Keller, Gäste-WC, Aufzug]",True,,Wohnung,,490.000 €,,,Kauf,01069,Dresden,Südvorstadt-Ost,großzügige Dachgeschoßwohnung in der Südvorstadt,"202,43 m²",5,False,bacd69b6-7389-3d24-8ed1-9ba674fafaf3
59966227,"Leipziger Straße  48, Pieschen-Süd, Dresden",15,"[Balkon/Terrasse, Keller, Aufzug]",False,,Wohnung,,81.500 €,51.07246,13.7261,Kauf,01127,Dresden,Pieschen-Süd,Eigentumswohnung in Elbnähe ideal für Senioren,"58,64 m²",2,False,0dc37248-1ba1-351c-b76c-fa2fa5bffcf5
60362876,"Wernerstr. 40, Löbtau-Nord, Dresden",9,"[Balkon/Terrasse, Keller]",True,,Wohnung,400 €,,51.04448,13.69798,Miete,01159,Dresden,Löbtau-Nord,2 Zimmer mit Balkon in Dresden Löbtau,"61,61 m²",2,False,f465669f-1e5d-35f4-90fa-c07ca9e5b422
60890712,"Maxim-Gorki-Str. 78, Pieschen-Nord/Trachenberge, Dresden",10,"[Provisionsfrei*, Balkon/Terrasse, Einbauküche, Keller, Aufzug]",False,,Wohnung,,129.000 €,51.08992,13.72502,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,hochwertige 2 ZW in denkmalgeschütztem Objekt,60 m²,2,True,f7448967-38e6-3719-8bc6-b84b276fcb13
61480330,"Uhlandstr. 12, Südvorstadt-Ost, Dresden",7,"[Balkon/Terrasse, Keller]",True,,Wohnung,350 €,,51.03619,13.73874,Miete,01069,Dresden,Südvorstadt-Ost,Schicke 2-Zi.-Wohnung mit großer Loggia,48 m²,2,False,9d2dad87-4bef-371f-af55-a1cd7d1232fe
61564744,"An der Frauenkirche  18, Innere Altstadt, Dresden",10,"[Balkon/Terrasse, Keller, Aufzug]",False,,Wohnung,1.390 €,,51.05233,13.74269,Miete,01067,Dresden,Innere Altstadt,Wunderschöne 5-Zi-Whg. am Neumarkt,"128,57 m²",5,False,28d5d17f-e4c1-3f60-ba32-91e8b3a727c3
62700933,"Stauffenbergallee 12g, Albertstadt, Dresden",7,"[Balkon/Terrasse, Garten, Keller, Aufzug]",True,,Wohnung,"379,50 €",,51.08113,13.7494,Miete,01099,Dresden,Albertstadt,NEU: Leben im Herzen von Dresden - Sie werden sich wohlfühlen,"50,57 m²",2,False,4212dcf1-c531-354c-ab2a-28e49c94c735
62716748,"Hauptstr. 30, Bühlau/Weißer Hirsch, Dresden",14,"[Provisionsfrei*, Balkon/Terrasse, Garten, Keller]",True,,Wohnung,,149.000 €,,,Kauf,01454,Dresden,Bühlau/Weißer Hirsch,Traumhaft sonnige Dachgeschosswohnung in ruhiger und grüner Lage,71 m²,2,False,d1011e47-eb6e-3334-a4e0-30aeecd51cfb
62827433,"Bodenbacher Str. 100 c, Seidnitz/Dobritz, Dresden",8,[Provisionsfrei*],True,170 m²,Haus,,95.000 €,51.02709,13.80064,Kauf,01277,Dresden,Seidnitz/Dobritz,Wohnbüro in Dresden Seidnitz/ Provisionsfrei,90 m²,2,False,7aab29b7-9bdf-3c49-9943-4121ff1b68e3
62851775,"Leipziger Vorstadt, Dresden",15,"[Balkon/Terrasse, Einbauküche, Garten, Keller, Aufzug]",True,,Wohnung,,75.000 €,,,Kauf,01097,Dresden,Leipziger Vorstadt,Sonn. 2-RW/gr. Balk./EBK/Blick ins Grüne/san. Gründerzeithaus/Leipz. Vorst.                         ,"55,25 m²",2,False,e1b44548-d76b-39d6-a168-11eedfebe535
62851823,"Löbtau-Süd, Dresden",9,"[Balkon/Terrasse, Einbauküche, Garten, Keller, Aufzug]",True,,Wohnung,,70.000 €,,,Kauf,01159,Dresden,Löbtau-Süd,Sonn. ruh. kl. 2-R-Single-Wohn. m. großem West-Balkon u. EBK in DD-Löbtau,"42,13 m²",2,False,e1b44548-d76b-39d6-a168-11eedfebe535
63205514,"Stauffenbergallee 12f, Albertstadt, Dresden",7,"[Balkon/Terrasse, Garten, Keller, Aufzug]",True,,Wohnung,"469,50 €",,51.08066,13.74944,Miete,01099,Dresden,Albertstadt,NEU: Leben im Herzen von Dresden - Sie werden sich Wohlfühlen,"70,08 m²",2,False,4212dcf1-c531-354c-ab2a-28e49c94c735
63303914,"Kleinlugaer Str. 1, Lockwitz, Dresden",4,"[Garten, WG-geeignet]",True,,Wohnung,450 €,,50.98487,13.83242,Miete,01259,Dresden,Lockwitz,Großes Wohnzimmer mit offener amerikanischer Wohnküche.,78 m²,3,False,f50e22ae-3295-349c-99c5-ebfb9dbc706b
63364310,"Löbtau-Nord, Dresden",2,"[Balkon/Terrasse, Keller]",False,,Wohnung,330 €,,,,Miete,01159,Dresden,Löbtau-Nord,Schöne DG-Wohnung bei Bedarf mit Doppelgarage!,50 m²,2,False,87a50b90-69c6-3a74-a069-a721203af7df
63609496,"Semperstraße 3a, Südvorstadt-Ost, Dresden",11,"[Balkon/Terrasse, Keller, Gäste-WC, Aufzug]",False,,Wohnung,1.100 €,,51.03301,13.74589,Miete,01069,Dresden,Südvorstadt-Ost,5- Zimmerwohnung mit Balkon & Kamin in ruhiger Lage / Uninähe-Stadtnah,"140,32 m²",5,False,1178267a-f680-3976-bf75-ba20577c43ec
63825702,"Rhönweg 10, Naußlitz, Dresden",3,"[Balkon/Terrasse, Keller]",False,,Wohnung,413 €,,51.03842,13.68792,Miete,01159,Dresden,Naußlitz,Frisch sanierte 2 Zimmer-Wohnung in ruhiger Lage,"58,11 m²",2,False,3aa409c0-0bd8-3a42-bbf2-b28706e10df3
63826062,"Guts-Muths-Str. 25, Mickten, Dresden",5,[Keller],False,,Wohnung,369 €,,51.08514,13.71357,Miete,01139,Dresden,Mickten,Schöne 2-Zimmer-Wohnung in ruhiger Lage in Dresden-Trachau,"54,23 m²",2,False,884ac116-605e-3580-86d3-6f9d89866123
63830773,"Eifelweg 12, Naußlitz, Dresden",5,"[Balkon/Terrasse, Keller]",True,,Wohnung,389 €,,51.03947,13.68734,Miete,01159,Dresden,Naußlitz,Geräumige 2-Zimmerwohnung in Dresden-Naußlitz,"57,2 m²",2,False,3aa409c0-0bd8-3a42-bbf2-b28706e10df3
64012447,"Hans-Sachs-Str. 21, Pieschen-Nord/Trachenberge, Dresden",9,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,330 €,,51.08796,13.7273,Miete,01129,Dresden,Pieschen-Nord/Trachenberge,sanierte Wohnung im 2.OG mit Balkon,45 m²,"1,5",True,21d7e4b8-be47-3063-b5d9-cfd3a11f0c5f
64079607,"Leipziger Str. 137, Mickten, Dresden",3,"[Balkon/Terrasse, Keller]",False,,Wohnung,436 €,,51.08137,13.71297,Miete,01139,Dresden,Mickten,3-Zimmer-Wohnung in Dresden-Mickten,"71,39 m²",3,False,884ac116-605e-3580-86d3-6f9d89866123
64238091,"Alttrachau 12, Mickten, Dresden",24,"[Provisionsfrei*, Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,,364.000 €,51.08509,13.71095,Kauf,01139,Dresden,Mickten,"ETW in Denkmalobjekt (Anlage, Sonder-AFA, sg.Lage) werden 2016/17 nach Ihren Wünschen saniert",104 m²,4,False,5c909251-d382-39a1-9165-ceccdb09cdd4
64684555,"Saalhausener Str. 27, Naußlitz, Dresden",4,"[Balkon/Terrasse, Keller]",True,,Wohnung,385 €,,51.04001,13.68744,Miete,01237,Dresden,Naußlitz,Frisch sanierte 2-Zimmer-Wohnung wartet auf neue Mieter!,"56,58 m²",2,False,3aa409c0-0bd8-3a42-bbf2-b28706e10df3
64854924,"Eifelweg 1, Naußlitz, Dresden",3,[Keller],False,,Wohnung,375 €,,51.03921,13.68855,Miete,01159,Dresden,Naußlitz,Einziehen und Wohlfühlen in 2-Zimmer-Erdgeschosswohnung!!,"55,07 m²",2,False,3aa409c0-0bd8-3a42-bbf2-b28706e10df3
64973626,"Eifelweg 11, Naußlitz, Dresden",3,"[Balkon/Terrasse, Keller]",True,,Wohnung,383 €,,51.03904,13.68748,Miete,01159,Dresden,Naußlitz,"Gemütliche Wohnung in ruhiger, grüner Lage","56,29 m²",2,False,3aa409c0-0bd8-3a42-bbf2-b28706e10df3
64974617,"Eifelweg 2, Naußlitz, Dresden",3,"[Balkon/Terrasse, Keller]",False,,Wohnung,358 €,,51.03964,13.68847,Miete,01159,Dresden,Naußlitz,"Helle, freundliche 2-Zimmer-Wohnung in Dresden-Naußlitz","55,03 m²",2,False,3aa409c0-0bd8-3a42-bbf2-b28706e10df3
65410563,"Striesen-West, Dresden",21,"[Balkon/Terrasse, Einbauküche, Garten, Keller]",True,,Wohnung,390 €,,,,Miete,01309,Dresden,Striesen-West,"2-ZIMMER-WOHNUNG MIT EINBAUKÜCHE, LAMINAT, BALKON...!",60 m²,2,False,831cb81c-40ee-3606-bcb5-934f37ec9e1d
65476940,"Weixdorf, Dresden",9,"[Keller, Gäste-WC]",False,1.350 m²,Haus,,395.000 €,,,Kauf,01108,Dresden,Weixdorf,"Großz. EFH in idyll. Lage m. Terr., Pool, Wintergarten/Kamin, Sauna in DD-Weixdorf                 ",230 m²,8,False,e1b44548-d76b-39d6-a168-11eedfebe535
65791188,"Hans-Böheim-Str. 5, Striesen-West, Dresden",10,"[Balkon/Terrasse, Garten, Keller, Aufzug, WG-geeignet]",True,,Wohnung,399 €,,51.04612,13.7767,Miete,01309,Dresden,Striesen-West,"Helle, WG-fähige 2-Zimmer-Whg. mit Balkon",51 m²,2,False,3b26794d-c386-3c40-97b1-e7b8e3f2465d
66157196,"Lohmener Straße 34, Hosterwitz/Pillnitz, Dresden",5,"[Balkon/Terrasse, Garten, Keller]",False,,Wohnung,295 €,,51.00008,13.89986,Miete,01326,Dresden,Hosterwitz/Pillnitz,2-Raumwohnung idyllische Lage mit Balkon,"49,5 m²",2,False,975ff2b4-7ab1-3896-8504-b7e789ec1f2c
66668649,"Scheunenhofstr. 1a, Äußere Neustadt (Antonstadt), Dresden",11,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,,105.000 €,51.0691,13.74817,Kauf,01099,Dresden,Äußere Neustadt (Antonstadt),Funktionelle und praktische 2-Zi.Wohnung in zentraler Lage mit Tiefgarage,50 m²,2,False,d1011e47-eb6e-3334-a4e0-30aeecd51cfb
66681408,"Rugestr 1, Südvorstadt-West, Dresden",15,"[Balkon/Terrasse, Einbauküche, Garten, Keller]",True,,Wohnung,440 €,,51.0342,13.7281,Miete,01069,Dresden,Südvorstadt-West,Südvorstadt Uninähe Parklage,50 m²,2,True,NaN
66977744,"Meißner Landstr. 139d, Briesnitz, Dresden",6,"[Balkon/Terrasse, Keller]",False,,Wohnung,374 €,,51.07957,13.65886,Miete,01157,Dresden,Briesnitz,"Helle, freundliche 2-Zimmerwohnung in Dresden-Stetzsch","61,2 m²",2,False,884ac116-605e-3580-86d3-6f9d89866123
67548584,"Cotta, Dresden",7,"[Balkon/Terrasse, Keller, Aufzug]",False,,Wohnung,,110.000 €,,,Kauf,01157,Dresden,Cotta,Sonnige ruhige kl. 3-R-NB-Whg. mit Balk. in Dresden-Cotta,"66,2 m²",3,False,e1b44548-d76b-39d6-a168-11eedfebe535
68080551,"Stollestraße  25, Löbtau-Nord, Dresden",36,"[Einbauküche, Garten, Keller]",True,,Wohnung,630 €,,51.04485,13.69533,Miete,01159,Dresden,Löbtau-Nord,4-Raum-Maisonette-Wohnung mit EBK im Dachgeschoss,"91,3 m²",4,False,f7e900d8-3b37-30ab-8c4e-cda5916412f6
68287133,"Pennricher Str. 42, Cotta, Dresden",10,"[Balkon/Terrasse, Garten, Keller]",False,,Wohnung,370 €,,51.04938,13.68796,Miete,01157,Dresden,Cotta,2 Zi in DD-Cotta mit Balkon,"51,5 m²",2,False,97f0b939-8010-3471-b833-f33435b59fe9
68601781,"Würzburger Str. 43a, Plauen, Dresden",13,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,,125.000 €,51.03202,13.71232,Kauf,01187,Dresden,Plauen,Schöne sonnige 2-Zimmer-Whg. in DD-Plauen in Uninähe,60 m²,2,False,d1011e47-eb6e-3334-a4e0-30aeecd51cfb
68818961,"Roquettestraße 17, Cotta, Dresden",12,"[Balkon/Terrasse, Keller, Aufzug]",True,,Wohnung,,91.700 €,51.05805,13.67913,Kauf,01157,Dresden,Cotta,Schöne 2 RWE zur Eigennutzung oder Kapitalanlage,56 m²,2,False,0dc37248-1ba1-351c-b76c-fa2fa5bffcf5
69038801,"Wilhelm-Weitling-Straße 4, Kleinzschachwitz, Dresden",15,"[Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,,480.000 €,51.00821,13.86049,Kauf,01259,Dresden,Kleinzschachwitz,schicke 5-R-Whg im Dachgeschoss,"165,32 m²",4,False,bacd69b6-7389-3d24-8ed1-9ba674fafaf3
